id,features,labels
284,https://vo_agam_output.cog.sanger.ac.uk/AB0359-C.gatk.zarr.zip,coluzzii
285,https://vo_agam_output.cog.sanger.ac.uk/AB0360-C.gatk.zarr.zip,coluzzii
286,https://vo_agam_output.cog.sanger.ac.uk/AB0361-C.gatk.zarr.zip,coluzzii
287,https://vo_agam_output.cog.sanger.ac.uk/AB0362-C.gatk.zarr.zip,coluzzii
288,https://vo_agam_output.cog.sanger.ac.uk/AB0363-C.gatk.zarr.zip,coluzzii
289,https://vo_agam_output.cog.sanger.ac.uk/AB0364-C.gatk.zarr.zip,coluzzii
290,https://vo_agam_output.cog.sanger.ac.uk/AB0365-C.gatk.zarr.zip,coluzzii
291,https://vo_agam_output.cog.sanger.ac.uk/AB0366-C.gatk.zarr.zip,coluzzii
292,https://vo_agam_output.cog.sanger.ac.uk/AB0367-C.gatk.zarr.zip,coluzzii
293,https://vo_agam_output.cog.sanger.ac.uk/AB0368-C.gatk.zarr.zip,coluzzii
294,https://vo_agam_output.cog.sanger.ac.uk/AB0369-C.gatk.zarr.zip,coluzzii
295,https://vo_agam_output.cog.sanger.ac.uk/AB0370-C.gatk.zarr.zip,coluzzii
296,https://vo_agam_output.cog.sanger.ac.uk/AB0371-C.gatk.zarr.zip,coluzzii
297,https://vo_agam_output.cog.sanger.ac.uk/AB0372-C.gatk.zarr.zip,coluzzii
298,https://vo_agam_output.cog.sanger.ac.uk/AB0373-C.gatk.zarr.zip,gambiae
299,https://vo_agam_output.cog.sanger.ac.uk/AB0374-C.gatk.zarr.zip,gambiae
300,https://vo_agam_output.cog.sanger.ac.uk/AB0375-C.gatk.zarr.zip,gambiae
301,https://vo_agam_output.cog.sanger.ac.uk/AB0378-C.gatk.zarr.zip,gambiae
302,https://vo_agam_output.cog.sanger.ac.uk/AB0379-C.gatk.zarr.zip,gambiae
303,https://vo_agam_output.cog.sanger.ac.uk/AB0381-C.gatk.zarr.zip,gambiae
304,https://vo_agam_output.cog.sanger.ac.uk/AB0386-C.gatk.zarr.zip,gambiae
305,https://vo_agam_output.cog.sanger.ac.uk/AB0388-C.gatk.zarr.zip,gambiae
306,https://vo_agam_output.cog.sanger.ac.uk/AB0389-C.gatk.zarr.zip,gambiae
307,https://vo_agam_output.cog.sanger.ac.uk/AB0396-C.gatk.zarr.zip,coluzzii
308,https://vo_agam_output.cog.sanger.ac.uk/AB0397-C.gatk.zarr.zip,coluzzii
309,https://vo_agam_output.cog.sanger.ac.uk/AB0398-C.gatk.zarr.zip,coluzzii
310,https://vo_agam_output.cog.sanger.ac.uk/AB0399-C.gatk.zarr.zip,coluzzii
311,https://vo_agam_output.cog.sanger.ac.uk/AB0400-C.gatk.zarr.zip,coluzzii
312,https://vo_agam_output.cog.sanger.ac.uk/AB0403-C.gatk.zarr.zip,coluzzii
313,https://vo_agam_output.cog.sanger.ac.uk/AB0404-C.gatk.zarr.zip,coluzzii
314,https://vo_agam_output.cog.sanger.ac.uk/AB0409-C.gatk.zarr.zip,coluzzii
315,https://vo_agam_output.cog.sanger.ac.uk/AB0410-C.gatk.zarr.zip,coluzzii
316,https://vo_agam_output.cog.sanger.ac.uk/AB0411-C.gatk.zarr.zip,coluzzii
317,https://vo_agam_output.cog.sanger.ac.uk/AB0413-C.gatk.zarr.zip,coluzzii
318,https://vo_agam_output.cog.sanger.ac.uk/AB0432-C.gatk.zarr.zip,gambiae
319,https://vo_agam_output.cog.sanger.ac.uk/AB0433-C.gatk.zarr.zip,gambiae
320,https://vo_agam_output.cog.sanger.ac.uk/AB0435-C.gatk.zarr.zip,gambiae
321,https://vo_agam_output.cog.sanger.ac.uk/AB0436-C.gatk.zarr.zip,gambiae
322,https://vo_agam_output.cog.sanger.ac.uk/AB0439-C.gatk.zarr.zip,gambiae
323,https://vo_agam_output.cog.sanger.ac.uk/AB0440-C.gatk.zarr.zip,gambiae
324,https://vo_agam_output.cog.sanger.ac.uk/AB0457-C.gatk.zarr.zip,arabiensis
325,https://vo_agam_output.cog.sanger.ac.uk/AB0458-C.gatk.zarr.zip,gambiae
326,https://vo_agam_output.cog.sanger.ac.uk/AB0459-C.gatk.zarr.zip,gambiae
327,https://vo_agam_output.cog.sanger.ac.uk/AB0460-C.gatk.zarr.zip,gambiae
328,https://vo_agam_output.cog.sanger.ac.uk/AB0462-C.gatk.zarr.zip,gambiae
329,https://vo_agam_output.cog.sanger.ac.uk/AB0463-C.gatk.zarr.zip,gambiae
330,https://vo_agam_output.cog.sanger.ac.uk/AB0465-C.gatk.zarr.zip,gambiae
331,https://vo_agam_output.cog.sanger.ac.uk/AB0466-C.gatk.zarr.zip,gambiae
332,https://vo_agam_output.cog.sanger.ac.uk/AB0467-C.gatk.zarr.zip,gambiae
333,https://vo_agam_output.cog.sanger.ac.uk/AB0468-C.gatk.zarr.zip,gambiae
334,https://vo_agam_output.cog.sanger.ac.uk/AB0469-C.gatk.zarr.zip,gambiae
335,https://vo_agam_output.cog.sanger.ac.uk/AB0470-C.gatk.zarr.zip,gambiae
336,https://vo_agam_output.cog.sanger.ac.uk/AB0471-C.gatk.zarr.zip,gambiae
337,https://vo_agam_output.cog.sanger.ac.uk/AB0472-C.gatk.zarr.zip,gambiae
338,https://vo_agam_output.cog.sanger.ac.uk/AB0473-C.gatk.zarr.zip,gambiae
339,https://vo_agam_output.cog.sanger.ac.uk/AB0474-C.gatk.zarr.zip,gambiae
340,https://vo_agam_output.cog.sanger.ac.uk/AB0477-C.gatk.zarr.zip,gambiae
341,https://vo_agam_output.cog.sanger.ac.uk/AB0502-C.gatk.zarr.zip,arabiensis
342,https://vo_agam_output.cog.sanger.ac.uk/AB0503-C.gatk.zarr.zip,coluzzii
343,https://vo_agam_output.cog.sanger.ac.uk/AB0504-C.gatk.zarr.zip,gambiae
344,https://vo_agam_output.cog.sanger.ac.uk/AB0505-C.gatk.zarr.zip,coluzzii
345,https://vo_agam_output.cog.sanger.ac.uk/AB0508-C.gatk.zarr.zip,coluzzii
346,https://vo_agam_output.cog.sanger.ac.uk/AB0509-C.gatk.zarr.zip,coluzzii
347,https://vo_agam_output.cog.sanger.ac.uk/AB0510-C.gatk.zarr.zip,coluzzii
348,https://vo_agam_output.cog.sanger.ac.uk/AB0517-C.gatk.zarr.zip,gambiae
349,https://vo_agam_output.cog.sanger.ac.uk/AB0523-C.gatk.zarr.zip,coluzzii
350,https://vo_agam_output.cog.sanger.ac.uk/AB0524-C.gatk.zarr.zip,gambiae
351,https://vo_agam_output.cog.sanger.ac.uk/AB0525-C.gatk.zarr.zip,gambiae
352,https://vo_agam_output.cog.sanger.ac.uk/AB0526-C.gatk.zarr.zip,gambiae
353,https://vo_agam_output.cog.sanger.ac.uk/AB0527-C.gatk.zarr.zip,gambiae
354,https://vo_agam_output.cog.sanger.ac.uk/AB0528-C.gatk.zarr.zip,gambiae
355,https://vo_agam_output.cog.sanger.ac.uk/AB0529-C.gatk.zarr.zip,gambiae
356,https://vo_agam_output.cog.sanger.ac.uk/AB0530-C.gatk.zarr.zip,gambiae
357,https://vo_agam_output.cog.sanger.ac.uk/AB0531-C.gatk.zarr.zip,gambiae
358,https://vo_agam_output.cog.sanger.ac.uk/AB0532-C.gatk.zarr.zip,gambiae
359,https://vo_agam_output.cog.sanger.ac.uk/AB0533-C.gatk.zarr.zip,gambiae
360,https://vo_agam_output.cog.sanger.ac.uk/AB0536-C.gatk.zarr.zip,gambiae
361,https://vo_agam_output.cog.sanger.ac.uk/AB0537-C.gatk.zarr.zip,gambiae
362,https://vo_agam_output.cog.sanger.ac.uk/AB0538-C.gatk.zarr.zip,gambiae
363,https://vo_agam_output.cog.sanger.ac.uk/AB0408-C.gatk.zarr.zip,coluzzii
364,https://vo_agam_output.cog.sanger.ac.uk/AB0298-C.gatk.zarr.zip,gambiae
365,https://vo_agam_output.cog.sanger.ac.uk/AB0299-C.gatk.zarr.zip,gambiae
366,https://vo_agam_output.cog.sanger.ac.uk/AB0301-C.gatk.zarr.zip,gambiae
367,https://vo_agam_output.cog.sanger.ac.uk/AB0302-C.gatk.zarr.zip,gambiae
368,https://vo_agam_output.cog.sanger.ac.uk/AB0303-C.gatk.zarr.zip,gambiae
369,https://vo_agam_output.cog.sanger.ac.uk/AB0309-C.gatk.zarr.zip,gambiae
370,https://vo_agam_output.cog.sanger.ac.uk/AB0312-C.gatk.zarr.zip,gambiae
371,https://vo_agam_output.cog.sanger.ac.uk/AB0313-C.gatk.zarr.zip,gambiae
372,https://vo_agam_output.cog.sanger.ac.uk/AB0314-C.gatk.zarr.zip,gambiae
373,https://vo_agam_output.cog.sanger.ac.uk/AB0315-C.gatk.zarr.zip,gambiae
374,https://vo_agam_output.cog.sanger.ac.uk/AB0316-C.gatk.zarr.zip,gambiae
375,https://vo_agam_output.cog.sanger.ac.uk/AB0318-C.gatk.zarr.zip,gambiae
376,https://vo_agam_output.cog.sanger.ac.uk/AB0325-C.gatk.zarr.zip,gambiae
377,https://vo_agam_output.cog.sanger.ac.uk/BP0009-C.gatk.zarr.zip,gambiae
378,https://vo_agam_output.cog.sanger.ac.uk/BP0010-C.gatk.zarr.zip,gambiae
379,https://vo_agam_output.cog.sanger.ac.uk/BP0011-C.gatk.zarr.zip,gambiae
380,https://vo_agam_output.cog.sanger.ac.uk/BP0012-C.gatk.zarr.zip,gambiae
381,https://vo_agam_output.cog.sanger.ac.uk/BP0013-C.gatk.zarr.zip,gambiae
382,https://vo_agam_output.cog.sanger.ac.uk/BP0015-C.gatk.zarr.zip,gambiae
383,https://vo_agam_output.cog.sanger.ac.uk/BP0016-C.gatk.zarr.zip,gambiae
384,https://vo_agam_output.cog.sanger.ac.uk/BP0017-C.gatk.zarr.zip,gambiae
385,https://vo_agam_output.cog.sanger.ac.uk/BP0018-C.gatk.zarr.zip,gambiae
386,https://vo_agam_output.cog.sanger.ac.uk/BP0019-C.gatk.zarr.zip,gambiae
387,https://vo_agam_output.cog.sanger.ac.uk/BP0020-C.gatk.zarr.zip,gambiae
388,https://vo_agam_output.cog.sanger.ac.uk/BP0021-C.gatk.zarr.zip,gambiae
389,https://vo_agam_output.cog.sanger.ac.uk/BP0022-C.gatk.zarr.zip,gambiae
390,https://vo_agam_output.cog.sanger.ac.uk/BP0023-C.gatk.zarr.zip,gambiae
391,https://vo_agam_output.cog.sanger.ac.uk/BP0024-C.gatk.zarr.zip,gambiae
392,https://vo_agam_output.cog.sanger.ac.uk/BP0025-C.gatk.zarr.zip,gambiae
393,https://vo_agam_output.cog.sanger.ac.uk/BP0026-C.gatk.zarr.zip,gambiae
394,https://vo_agam_output.cog.sanger.ac.uk/BP0027-C.gatk.zarr.zip,gambiae
395,https://vo_agam_output.cog.sanger.ac.uk/BP0028-C.gatk.zarr.zip,gambiae
396,https://vo_agam_output.cog.sanger.ac.uk/BP0029-C.gatk.zarr.zip,gambiae
397,https://vo_agam_output.cog.sanger.ac.uk/BP0030-C.gatk.zarr.zip,gambiae
398,https://vo_agam_output.cog.sanger.ac.uk/BP0031-C.gatk.zarr.zip,gambiae
399,https://vo_agam_output.cog.sanger.ac.uk/BP0032-C.gatk.zarr.zip,gambiae
400,https://vo_agam_output.cog.sanger.ac.uk/BP0033-C.gatk.zarr.zip,gambiae
401,https://vo_agam_output.cog.sanger.ac.uk/BP0034-C.gatk.zarr.zip,gambiae
402,https://vo_agam_output.cog.sanger.ac.uk/BP0035-C.gatk.zarr.zip,gambiae
403,https://vo_agam_output.cog.sanger.ac.uk/BP0036-C.gatk.zarr.zip,gambiae
404,https://vo_agam_output.cog.sanger.ac.uk/BP0037-C.gatk.zarr.zip,gambiae
405,https://vo_agam_output.cog.sanger.ac.uk/BP0038-C.gatk.zarr.zip,gambiae
406,https://vo_agam_output.cog.sanger.ac.uk/BP0039-C.gatk.zarr.zip,gambiae
407,https://vo_agam_output.cog.sanger.ac.uk/BP0040-C.gatk.zarr.zip,gambiae
408,https://vo_agam_output.cog.sanger.ac.uk/BP0041-C.gatk.zarr.zip,gambiae
409,https://vo_agam_output.cog.sanger.ac.uk/BP0042-C.gatk.zarr.zip,gambiae
410,https://vo_agam_output.cog.sanger.ac.uk/BP0043-C.gatk.zarr.zip,gambiae
411,https://vo_agam_output.cog.sanger.ac.uk/BP0044-C.gatk.zarr.zip,gambiae
412,https://vo_agam_output.cog.sanger.ac.uk/BP0045-C.gatk.zarr.zip,gambiae
413,https://vo_agam_output.cog.sanger.ac.uk/BP0046-C.gatk.zarr.zip,gambiae
414,https://vo_agam_output.cog.sanger.ac.uk/BP0047-C.gatk.zarr.zip,gambiae
415,https://vo_agam_output.cog.sanger.ac.uk/BP0048-C.gatk.zarr.zip,gambiae
416,https://vo_agam_output.cog.sanger.ac.uk/BP0049-C.gatk.zarr.zip,gambiae
417,https://vo_agam_output.cog.sanger.ac.uk/BP0050-C.gatk.zarr.zip,gambiae
418,https://vo_agam_output.cog.sanger.ac.uk/BP0051-C.gatk.zarr.zip,gambiae
419,https://vo_agam_output.cog.sanger.ac.uk/BP0052-C.gatk.zarr.zip,gambiae
420,https://vo_agam_output.cog.sanger.ac.uk/BP0053-C.gatk.zarr.zip,gambiae
421,https://vo_agam_output.cog.sanger.ac.uk/BP0054-C.gatk.zarr.zip,gambiae
422,https://vo_agam_output.cog.sanger.ac.uk/BP0055-C.gatk.zarr.zip,gambiae
423,https://vo_agam_output.cog.sanger.ac.uk/BP0056-C.gatk.zarr.zip,gambiae
424,https://vo_agam_output.cog.sanger.ac.uk/BP0057-C.gatk.zarr.zip,gambiae
425,https://vo_agam_output.cog.sanger.ac.uk/BP0058-C.gatk.zarr.zip,gambiae
426,https://vo_agam_output.cog.sanger.ac.uk/BP0059-C.gatk.zarr.zip,gambiae
427,https://vo_agam_output.cog.sanger.ac.uk/BP0060-C.gatk.zarr.zip,gambiae
428,https://vo_agam_output.cog.sanger.ac.uk/BP0061-C.gatk.zarr.zip,gambiae
429,https://vo_agam_output.cog.sanger.ac.uk/BP0062-C.gatk.zarr.zip,gambiae
430,https://vo_agam_output.cog.sanger.ac.uk/BP0064-C.gatk.zarr.zip,gambiae
431,https://vo_agam_output.cog.sanger.ac.uk/BP0065-C.gatk.zarr.zip,gambiae
432,https://vo_agam_output.cog.sanger.ac.uk/BP0066-C.gatk.zarr.zip,gambiae
433,https://vo_agam_output.cog.sanger.ac.uk/BP0067-C.gatk.zarr.zip,gambiae
434,https://vo_agam_output.cog.sanger.ac.uk/BP0069-C.gatk.zarr.zip,gambiae
435,https://vo_agam_output.cog.sanger.ac.uk/BP0070-C.gatk.zarr.zip,gambiae
436,https://vo_agam_output.cog.sanger.ac.uk/BP0071-C.gatk.zarr.zip,gambiae
437,https://vo_agam_output.cog.sanger.ac.uk/BP0072-C.gatk.zarr.zip,gambiae
438,https://vo_agam_output.cog.sanger.ac.uk/BP0074-C.gatk.zarr.zip,gambiae
439,https://vo_agam_output.cog.sanger.ac.uk/BP0075-C.gatk.zarr.zip,gambiae
440,https://vo_agam_output.cog.sanger.ac.uk/BP0076-C.gatk.zarr.zip,gambiae
441,https://vo_agam_output.cog.sanger.ac.uk/BP0077-C.gatk.zarr.zip,gambiae
442,https://vo_agam_output.cog.sanger.ac.uk/BP0078-C.gatk.zarr.zip,gambiae
443,https://vo_agam_output.cog.sanger.ac.uk/BP0079-C.gatk.zarr.zip,gambiae
444,https://vo_agam_output.cog.sanger.ac.uk/BP0080-C.gatk.zarr.zip,gambiae
445,https://vo_agam_output.cog.sanger.ac.uk/BP0081-C.gatk.zarr.zip,gambiae
446,https://vo_agam_output.cog.sanger.ac.uk/BP0001-C.gatk.zarr.zip,gambiae
447,https://vo_agam_output.cog.sanger.ac.uk/BP0002-C.gatk.zarr.zip,gambiae
448,https://vo_agam_output.cog.sanger.ac.uk/BP0003-C.gatk.zarr.zip,gambiae
449,https://vo_agam_output.cog.sanger.ac.uk/BP0004-C.gatk.zarr.zip,gambiae
450,https://vo_agam_output.cog.sanger.ac.uk/BP0006-C.gatk.zarr.zip,gambiae
451,https://vo_agam_output.cog.sanger.ac.uk/BP0007-C.gatk.zarr.zip,gambiae
452,https://vo_agam_output.cog.sanger.ac.uk/BP0008-C.gatk.zarr.zip,gambiae
453,https://vo_agam_output.cog.sanger.ac.uk/BK0001-C.gatk.zarr.zip,gambiae
454,https://vo_agam_output.cog.sanger.ac.uk/BK0002-C.gatk.zarr.zip,coluzzii
455,https://vo_agam_output.cog.sanger.ac.uk/BK0003-C.gatk.zarr.zip,coluzzii
456,https://vo_agam_output.cog.sanger.ac.uk/BK0005-C.gatk.zarr.zip,gambiae
457,https://vo_agam_output.cog.sanger.ac.uk/BK0006-C.gatk.zarr.zip,coluzzii
458,https://vo_agam_output.cog.sanger.ac.uk/BK0007-C.gatk.zarr.zip,coluzzii
459,https://vo_agam_output.cog.sanger.ac.uk/BK0008-C.gatk.zarr.zip,coluzzii
460,https://vo_agam_output.cog.sanger.ac.uk/BK0009-C.gatk.zarr.zip,gambiae
461,https://vo_agam_output.cog.sanger.ac.uk/BK0010-C.gatk.zarr.zip,gambiae
462,https://vo_agam_output.cog.sanger.ac.uk/BK0011-C.gatk.zarr.zip,gambiae
463,https://vo_agam_output.cog.sanger.ac.uk/BK0013-C.gatk.zarr.zip,gambiae
464,https://vo_agam_output.cog.sanger.ac.uk/BK0014-C.gatk.zarr.zip,coluzzii
465,https://vo_agam_output.cog.sanger.ac.uk/BK0015-C.gatk.zarr.zip,coluzzii
466,https://vo_agam_output.cog.sanger.ac.uk/BK0016-C.gatk.zarr.zip,gambiae
467,https://vo_agam_output.cog.sanger.ac.uk/BK0017-C.gatk.zarr.zip,coluzzii
468,https://vo_agam_output.cog.sanger.ac.uk/BK0018-C.gatk.zarr.zip,gambiae
469,https://vo_agam_output.cog.sanger.ac.uk/BK0019-C.gatk.zarr.zip,gambiae
470,https://vo_agam_output.cog.sanger.ac.uk/BK0021-C.gatk.zarr.zip,coluzzii
471,https://vo_agam_output.cog.sanger.ac.uk/BK0022-C.gatk.zarr.zip,gambiae
472,https://vo_agam_output.cog.sanger.ac.uk/BK0023-C.gatk.zarr.zip,gambiae
473,https://vo_agam_output.cog.sanger.ac.uk/BK0024-C.gatk.zarr.zip,coluzzii
474,https://vo_agam_output.cog.sanger.ac.uk/BK0025-C.gatk.zarr.zip,coluzzii
475,https://vo_agam_output.cog.sanger.ac.uk/BK0026-C.gatk.zarr.zip,gambiae
476,https://vo_agam_output.cog.sanger.ac.uk/BK0027-C.gatk.zarr.zip,gambiae
477,https://vo_agam_output.cog.sanger.ac.uk/BK0029-C.gatk.zarr.zip,gambiae
478,https://vo_agam_output.cog.sanger.ac.uk/BK0030-C.gatk.zarr.zip,gambiae
479,https://vo_agam_output.cog.sanger.ac.uk/BK0031-C.gatk.zarr.zip,coluzzii
480,https://vo_agam_output.cog.sanger.ac.uk/BK0032-C.gatk.zarr.zip,gambiae
481,https://vo_agam_output.cog.sanger.ac.uk/BK0033-C.gatk.zarr.zip,gambiae
482,https://vo_agam_output.cog.sanger.ac.uk/BK0034-C.gatk.zarr.zip,gambiae
483,https://vo_agam_output.cog.sanger.ac.uk/BK0035-C.gatk.zarr.zip,coluzzii
484,https://vo_agam_output.cog.sanger.ac.uk/BK0037-C.gatk.zarr.zip,gambiae
485,https://vo_agam_output.cog.sanger.ac.uk/BK0038-C.gatk.zarr.zip,gambiae
486,https://vo_agam_output.cog.sanger.ac.uk/BK0039-C.gatk.zarr.zip,gambiae
487,https://vo_agam_output.cog.sanger.ac.uk/BK0040-C.gatk.zarr.zip,gambiae
488,https://vo_agam_output.cog.sanger.ac.uk/BK0041-C.gatk.zarr.zip,coluzzii
489,https://vo_agam_output.cog.sanger.ac.uk/BK0042-C.gatk.zarr.zip,coluzzii
490,https://vo_agam_output.cog.sanger.ac.uk/BK0043-C.gatk.zarr.zip,gambiae
491,https://vo_agam_output.cog.sanger.ac.uk/BK0045-C.gatk.zarr.zip,gambiae
492,https://vo_agam_output.cog.sanger.ac.uk/BK0046-C.gatk.zarr.zip,gambiae
493,https://vo_agam_output.cog.sanger.ac.uk/BK0047-C.gatk.zarr.zip,gambiae
494,https://vo_agam_output.cog.sanger.ac.uk/BK0048-C.gatk.zarr.zip,gambiae
495,https://vo_agam_output.cog.sanger.ac.uk/BK0049-C.gatk.zarr.zip,gambiae
496,https://vo_agam_output.cog.sanger.ac.uk/BK0050-C.gatk.zarr.zip,gambiae
497,https://vo_agam_output.cog.sanger.ac.uk/BK0051-C.gatk.zarr.zip,gambiae
498,https://vo_agam_output.cog.sanger.ac.uk/BK0053-C.gatk.zarr.zip,gambiae
499,https://vo_agam_output.cog.sanger.ac.uk/BK0054-C.gatk.zarr.zip,gambiae
500,https://vo_agam_output.cog.sanger.ac.uk/BK0055-C.gatk.zarr.zip,gambiae
501,https://vo_agam_output.cog.sanger.ac.uk/BK0056-C.gatk.zarr.zip,gambiae
502,https://vo_agam_output.cog.sanger.ac.uk/BK0057-C.gatk.zarr.zip,gambiae
503,https://vo_agam_output.cog.sanger.ac.uk/BK0058-C.gatk.zarr.zip,gambiae
504,https://vo_agam_output.cog.sanger.ac.uk/BK0059-C.gatk.zarr.zip,gambiae
505,https://vo_agam_output.cog.sanger.ac.uk/BK0061-C.gatk.zarr.zip,gambiae
506,https://vo_agam_output.cog.sanger.ac.uk/BK0062-C.gatk.zarr.zip,gambiae
507,https://vo_agam_output.cog.sanger.ac.uk/BK0063-C.gatk.zarr.zip,gambiae
508,https://vo_agam_output.cog.sanger.ac.uk/BK0064-C.gatk.zarr.zip,gambiae
509,https://vo_agam_output.cog.sanger.ac.uk/BK0065-C.gatk.zarr.zip,coluzzii
510,https://vo_agam_output.cog.sanger.ac.uk/BK0066-C.gatk.zarr.zip,gambiae
511,https://vo_agam_output.cog.sanger.ac.uk/BK0067-C.gatk.zarr.zip,coluzzii
512,https://vo_agam_output.cog.sanger.ac.uk/BK0069-C.gatk.zarr.zip,gambiae
513,https://vo_agam_output.cog.sanger.ac.uk/BK0070-C.gatk.zarr.zip,gambiae
514,https://vo_agam_output.cog.sanger.ac.uk/BK0071-C.gatk.zarr.zip,gambiae
515,https://vo_agam_output.cog.sanger.ac.uk/BK0072-C.gatk.zarr.zip,gambiae
516,https://vo_agam_output.cog.sanger.ac.uk/BK0074-C.gatk.zarr.zip,gambiae
517,https://vo_agam_output.cog.sanger.ac.uk/BK0077-C.gatk.zarr.zip,gambiae
518,https://vo_agam_output.cog.sanger.ac.uk/BK0078-C.gatk.zarr.zip,gambiae
519,https://vo_agam_output.cog.sanger.ac.uk/BK0080-C.gatk.zarr.zip,gambiae
520,https://vo_agam_output.cog.sanger.ac.uk/BK0081-C.gatk.zarr.zip,coluzzii
521,https://vo_agam_output.cog.sanger.ac.uk/BK0082-C.gatk.zarr.zip,gambiae
522,https://vo_agam_output.cog.sanger.ac.uk/BK0083-C.gatk.zarr.zip,gambiae
523,https://vo_agam_output.cog.sanger.ac.uk/BK0085-C.gatk.zarr.zip,gambiae
524,https://vo_agam_output.cog.sanger.ac.uk/BK0086-C.gatk.zarr.zip,gambiae
525,https://vo_agam_output.cog.sanger.ac.uk/BK0094-CW.gatk.zarr.zip,gambiae
526,https://vo_agam_output.cog.sanger.ac.uk/AY0072-C.gatk.zarr.zip,coluzzii
527,https://vo_agam_output.cog.sanger.ac.uk/AY0062-C.gatk.zarr.zip,coluzzii
528,https://vo_agam_output.cog.sanger.ac.uk/AY0055-C.gatk.zarr.zip,coluzzii
529,https://vo_agam_output.cog.sanger.ac.uk/AY0034-C.gatk.zarr.zip,coluzzii
530,https://vo_agam_output.cog.sanger.ac.uk/AY0078-C.gatk.zarr.zip,coluzzii
531,https://vo_agam_output.cog.sanger.ac.uk/AY0033-C.gatk.zarr.zip,coluzzii
532,https://vo_agam_output.cog.sanger.ac.uk/AY0064-C.gatk.zarr.zip,coluzzii
533,https://vo_agam_output.cog.sanger.ac.uk/AY0032-C.gatk.zarr.zip,coluzzii
534,https://vo_agam_output.cog.sanger.ac.uk/AY0067-C.gatk.zarr.zip,coluzzii
535,https://vo_agam_output.cog.sanger.ac.uk/AY0059-C.gatk.zarr.zip,coluzzii
536,https://vo_agam_output.cog.sanger.ac.uk/AY0027-C.gatk.zarr.zip,coluzzii
537,https://vo_agam_output.cog.sanger.ac.uk/AY0060-C.gatk.zarr.zip,coluzzii
538,https://vo_agam_output.cog.sanger.ac.uk/AY0061-C.gatk.zarr.zip,coluzzii
539,https://vo_agam_output.cog.sanger.ac.uk/AY0031-C.gatk.zarr.zip,coluzzii
540,https://vo_agam_output.cog.sanger.ac.uk/AY0091-C.gatk.zarr.zip,coluzzii
541,https://vo_agam_output.cog.sanger.ac.uk/AY0052-C.gatk.zarr.zip,coluzzii
542,https://vo_agam_output.cog.sanger.ac.uk/AY0021-C.gatk.zarr.zip,coluzzii
543,https://vo_agam_output.cog.sanger.ac.uk/AY0045-C.gatk.zarr.zip,coluzzii
544,https://vo_agam_output.cog.sanger.ac.uk/AY0068-C.gatk.zarr.zip,coluzzii
545,https://vo_agam_output.cog.sanger.ac.uk/AY0016-C.gatk.zarr.zip,coluzzii
546,https://vo_agam_output.cog.sanger.ac.uk/AY0039-C.gatk.zarr.zip,coluzzii
547,https://vo_agam_output.cog.sanger.ac.uk/AY0042-C.gatk.zarr.zip,coluzzii
548,https://vo_agam_output.cog.sanger.ac.uk/AY0088-C.gatk.zarr.zip,coluzzii
549,https://vo_agam_output.cog.sanger.ac.uk/AY0015-C.gatk.zarr.zip,coluzzii
550,https://vo_agam_output.cog.sanger.ac.uk/AY0020-C.gatk.zarr.zip,coluzzii
551,https://vo_agam_output.cog.sanger.ac.uk/AY0077-C.gatk.zarr.zip,coluzzii
552,https://vo_agam_output.cog.sanger.ac.uk/AY0049-C.gatk.zarr.zip,coluzzii
553,https://vo_agam_output.cog.sanger.ac.uk/AY0029-C.gatk.zarr.zip,coluzzii
554,https://vo_agam_output.cog.sanger.ac.uk/AY0040-C.gatk.zarr.zip,coluzzii
555,https://vo_agam_output.cog.sanger.ac.uk/AY0054-C.gatk.zarr.zip,coluzzii
556,https://vo_agam_output.cog.sanger.ac.uk/AY0046-C.gatk.zarr.zip,coluzzii
557,https://vo_agam_output.cog.sanger.ac.uk/AY0057-C.gatk.zarr.zip,coluzzii
558,https://vo_agam_output.cog.sanger.ac.uk/AY0025-C.gatk.zarr.zip,coluzzii
559,https://vo_agam_output.cog.sanger.ac.uk/AY0069-C.gatk.zarr.zip,coluzzii
560,https://vo_agam_output.cog.sanger.ac.uk/AY0070-C.gatk.zarr.zip,coluzzii
561,https://vo_agam_output.cog.sanger.ac.uk/AY0028-C.gatk.zarr.zip,coluzzii
562,https://vo_agam_output.cog.sanger.ac.uk/AY0073-C.gatk.zarr.zip,coluzzii
563,https://vo_agam_output.cog.sanger.ac.uk/AY0084-C.gatk.zarr.zip,coluzzii
564,https://vo_agam_output.cog.sanger.ac.uk/AY0075-C.gatk.zarr.zip,coluzzii
565,https://vo_agam_output.cog.sanger.ac.uk/AY0014-C.gatk.zarr.zip,coluzzii
566,https://vo_agam_output.cog.sanger.ac.uk/AY0092-C.gatk.zarr.zip,coluzzii
567,https://vo_agam_output.cog.sanger.ac.uk/AY0087-C.gatk.zarr.zip,coluzzii
568,https://vo_agam_output.cog.sanger.ac.uk/AY0044-C.gatk.zarr.zip,coluzzii
569,https://vo_agam_output.cog.sanger.ac.uk/AY0071-C.gatk.zarr.zip,coluzzii
570,https://vo_agam_output.cog.sanger.ac.uk/AY0090-C.gatk.zarr.zip,coluzzii
571,https://vo_agam_output.cog.sanger.ac.uk/AY0026-C.gatk.zarr.zip,coluzzii
572,https://vo_agam_output.cog.sanger.ac.uk/AY0050-C.gatk.zarr.zip,coluzzii
